,CATEGORY,INSTALL_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,SHAPE_Length,STREET,START,END
646,BKF-NGW,2015,DISTRICT6,,265.850465026754,17TH AVE NW ,17TH AVE NW AND NW 57TH ST,17TH AVE NW AND NW 58TH ST
647,BKF-NGW,2015,DISTRICT6,,266.467073127608,17TH AVE NW ,17TH AVE NW AND NW 59TH ST,17TH AVE NW AND NW 60TH ST
648,BKF-NGW,2015,DISTRICT6,,266.082721680299,17TH AVE NW ,17TH AVE NW AND NW 61ST ST,17TH AVE NW AND NW 62ND ST
649,BKF-NGW,2015,DISTRICT6,,266.019401400982,17TH AVE NW ,17TH AVE NW AND NW 63RD ST,17TH AVE NW AND NW 64TH ST
650,BKF-NGW,2015,DISTRICT6,,627.224320086736,17TH AVE NW ,17TH AVE NW AND NW 65TH ST,17TH AVE NW AND NW 67TH ST
651,BKF-NGW,2015,DISTRICT6,,660.077781823915,17TH AVE NW ,17TH AVE NW AND NW 70TH ST,17TH AVE NW AND NW 73RD ST
652,BKF-NGW,2015,DISTRICT6,,664.513207237163,17TH AVE NW ,17TH AVE NW AND NW 75TH ST,17TH AVE NW AND NW 77TH ST
653,BKF-NGW,2015,DISTRICT6,,681.851072373639,17TH AVE NW ,17TH AVE NW AND NW 80TH ST,17TH AVE NW AND NW 83RD ST
654,BKF-SHW,2010,DISTRICT1,,184.495134060326,S HOLDEN ST ,S HOLDEN ST AND WEST MARGINAL WAY S,2ND AVE S AND S HOLDEN ST
655,BKF-SHW,2010,DISTRICT1,,803.965513954458,S HOLDEN ST ,2ND AVE S AND S HOLDEN ST,5TH AVE S AND S HOLDEN ST
656,BKF-SHW,2010,DISTRICT1,,668.692137665185,S HOLDEN ST ,5TH AVE S AND S HOLDEN ST,7TH AVE S AND S HOLDEN ST
657,BKF-PBL,2018,DISTRICT7,,296.083064324203,2ND AVE ,2ND AVE AND PINE ST,2ND AVE AND STEWART ST
658,BKF-PBL,2018,DISTRICT7,,425.984365588345,2ND AVE ,2ND AVE AND VIRGINIA ST,2ND AVE AND LENORA ST
659,BKF-PBL,2018,DISTRICT7,,425.939020723211,2ND AVE ,2ND AVE AND BLANCHARD ST,2ND AVE AND BELL ST
660,BKF-PBL,2018,DISTRICT7,,305.916629175641,2ND AVE ,2ND AVE AND BATTERY ST,2ND AVE AND WALL ST
661,BKF-PBL,2018,DISTRICT7,,306.024636607876,2ND AVE ,2ND AVE AND VINE ST,2ND AVE AND CEDAR ST
662,BKF-PBL,2018,DISTRICT7,,305.932858097082,2ND AVE ,2ND AVE AND CEDAR ST,2ND AVE AND CLAY ST
663,BKF-PBL,2018,DISTRICT7,,357.41540937892,2ND AVE ,2ND AVE AND BROAD ST,2ND AVE AND 2ND WR AVE
664,BKF-SHW,2011,DISTRICT4,,389.900985313188,2ND AVE NE ,2ND AVE NE AND NE PACIFIC ST,2ND AVE NE AND NE 40TH ST
665,BKF-BL,2011,DISTRICT4,,786.899869409245,2ND AVE NE ,2ND AVE NE AND NE 40TH ST,2ND AVE NE AND NE 42ND E ST
666,BKF-PBL,2016,DISTRICT5,,481.061914699493,15TH AVE NE ,15TH AVE NE AND PINEHURST WAY NE,15TH AVE NE AND NE 120TH ST
667,BKF-PBL,2016,DISTRICT5,,661.065732896522,15TH AVE NE ,15TH AVE NE AND NE 120TH ST,15TH AVE NE AND NE 123RD ST
668,BKF-BL,2016,DISTRICT5,,661.079496764938,15TH AVE NE ,15TH AVE NE AND NE 123RD ST,15TH AVE NE AND NE 125TH ST
669,BKF-NGW,2015,DISTRICT6,,664.315513214071,17TH AVE NW ,17TH AVE NW AND NW 85TH ST,17TH AVE NW AND NW 87TH ST
670,BKF-NGW,2015,DISTRICT6,,84.3752449808961,17TH AVE NW ,17TH AVE NW AND NW 89TH S ST,17TH AVE NW AND NW 89TH N ST
671,BKF-NGW,2015,DISTRICT1,,422.031900872354,17TH AVE SW ,17TH AVE SW AND SW MYRTLE ST,17TH AVE SW AND DEAD END 6
672,BKF-NGW,2015,DISTRICT1,,653.507163683479,17TH AVE SW ,17TH AVE SW AND SW ELMGROVE ST,17TH AVE SW AND SW THISTLE ST
673,BKF-BL,2011,DISTRICT6,,281.181665897594,20TH AVE NW ,20TH AVE NW AND NW MARKET ST,20TH AVE NW AND NW 56TH ST
674,BKF-BL,2011,DISTRICT6,,267.543253110739,20TH AVE NW ,20TH AVE NW AND NW 56TH ST,20TH AVE NW AND NW 57TH ST
675,BKF-BL,2011,DISTRICT6,,265.881499532062,20TH AVE NW ,20TH AVE NW AND NW 57TH ST,20TH AVE NW AND NW 58TH ST
676,BKF-BL,2011,DISTRICT6,,265.906531925723,20TH AVE NW ,20TH AVE NW AND NW 58TH ST,20TH AVE NW AND NW 59TH ST
677,BKF-BL,2011,DISTRICT6,,265.75109457286,20TH AVE NW ,20TH AVE NW AND NW 59TH ST,20TH AVE NW AND NW 60TH ST
678,BKF-BL,2011,DISTRICT6,,266.649028967669,20TH AVE NW ,20TH AVE NW AND NW 60TH ST,20TH AVE NW AND NW 61ST ST
679,BKF-BL,2011,DISTRICT6,,266.195290072234,20TH AVE NW ,20TH AVE NW AND NW 61ST ST,20TH AVE NW AND NW 62ND ST
680,BKF-NGW,2014,DISTRICT4,,228.637630540621,12TH AVE NE ,12TH AVE NE AND NE CAMPUS WB PY,12TH AVE NE AND NE 41ST ST
681,BKF-NGW,2014,DISTRICT4,,540.086378671791,12TH AVE NE ,12TH AVE NE AND NE 42ND ST,12TH AVE NE AND NE 43RD ST
682,BKF-NGW,2014,DISTRICT4,,667.407028744653,12TH AVE NE ,12TH AVE NE AND NE 45TH ST,12TH AVE NE AND NE 47TH ST
683,BKF-NGW,2014,DISTRICT4,,557.374739070206,12TH AVE NE ,12TH AVE NE AND NE 50TH ST,12TH AVE NE AND NE 52ND ST
684,BKF-BL,2012,DISTRICT2,,620.401536248292,S GENESEE ST ,47TH AVE S AND S GENESEE ST,49TH AVE S AND S GENESEE ST
685,BKF-SHW,2012,DISTRICT2,,309.386891526813,S GENESEE ST ,50TH AVE S AND S GENESEE ST,51ST AVE S AND S GENESEE ST
686,BKF-NGW,2015,DISTRICT3,,312.259118108491,S GRAND ST ,24TH AVE S AND S GRAND ST,25TH AVE S AND S GRAND ST
687,BKF-BL,2011,DISTRICT6,,194.049319479422,NE 65TH ST ,1ST AVE NE AND NE 65TH ST,2ND AVE NE AND NE 65TH ST
688,BKF-BL,2011,DISTRICT6,,408.136437139173,NE 65TH ST ,2ND AVE NE AND NE 65TH ST,LATONA W AVE NE AND NE 65TH ST
689,BKF-BL,2011,DISTRICT6,,67.5288623015533,NE 65TH ST ,LATONA W AVE NE AND NE 65TH ST,LATONA E AVE NE AND NE 65TH ST
690,BKF-BL,2011,DISTRICT6,,255.31243654434,NE 65TH ST ,LATONA E AVE NE AND NE 65TH ST,4TH AVE NE AND NE 65TH ST
691,BKF-BL,2011,DISTRICT6,,249.892769407272,NE 65TH ST ,4TH AVE NE AND NE 65TH ST,5TH W AVE NE AND NE 65TH ST
692,BKF-BL,2011,DISTRICT6,,68.5442693324007,NE 65TH ST ,5TH W AVE NE AND NE 65TH ST,5TH E AVE NE AND NE 65TH ST
693,BKF-BL,2011,DISTRICT6,,66.5879918673923,NE 65TH ST ,5TH E AVE NE AND NE 65TH ST,HILLMAN PL NE AND NE 65TH ST
694,BKF-NGW,2017,DISTRICT2,,256.369463801756,42ND AVE S ,42ND AVE S AND S MORGAN S ST,42ND AVE S AND S WARSAW ST
695,BKF-NGW,2017,DISTRICT2,,260.518970925892,42ND AVE S ,42ND AVE S AND S WARSAW ST,42ND AVE S AND S HOLLY ST
696,BKF-NGW,2017,DISTRICT2,,323.724660638599,42ND AVE S ,42ND AVE S AND S BRIGHTON ST,42ND AVE S AND S WILLOW ST
697,BKF-BL,2007,DISTRICT6,,265.918822436219,24TH AVE NW ,24TH AVE NW AND NW 58TH ST,24TH AVE NW AND NW 59TH ST
698,BKF-BL,2007,DISTRICT6,,265.809294861302,24TH AVE NW ,24TH AVE NW AND NW 60TH ST,24TH AVE NW AND NW 61ST ST
699,BKF-BL,2007,DISTRICT6,,265.769835609067,24TH AVE NW ,24TH AVE NW AND NW 62ND ST,24TH AVE NW AND NW 63RD ST
700,BKF-BL,2007,DISTRICT6,,240.762977074718,24TH AVE NW ,24TH AVE NW AND NW 64TH ST,24TH AVE NW AND NW 65TH ST
701,BKF-BL,2008,DISTRICT6,,659.390003167459,24TH AVE NW ,24TH AVE NW AND NW 67TH ST,24TH AVE NW AND NW 70TH ST
702,BKF-BL,2008,DISTRICT6,,682.0792971814,24TH AVE NW ,24TH AVE NW AND NW 73RD ST,24TH AVE NW AND NW 75TH ST
703,BKF-BL,2008,DISTRICT6,,668.031405568435,24TH AVE NW ,24TH AVE NW AND NW 77TH ST,24TH AVE NW AND NW 80TH ST
704,BKF-BL,2008,DISTRICT6,,117.426284243153,24TH AVE NW ,24TH AVE NW AND NW 83RD S ST,24TH AVE NW AND NW 83RD N ST
705,BKF-SHW,2007,DISTRICT1,,377.931863223525,47TH AVE SW ,47TH AVE SW AND SW OTHELLO ST,47TH AVE SW AND SW FONTANELLE ST
706,BKF-SHW,2007,DISTRICT1,,444.669774929038,47TH AVE SW ,47TH AVE SW AND SW FONTANELLE ST,47TH AVE SW AND FAUNTLEROY WAY SW
707,BKF-NGW,2014,DISTRICT4,,318.075635858645,12TH AVE NE ,12TH AVE NE AND NE 55TH ST,12TH AVE NE AND NE 56TH ST
708,BKF-NGW,2014,DISTRICT4,,95.589073612906,12TH AVE NE ,12TH AVE NE AND NE 58TH ST,12TH AVE NE AND NE RAVENNA EB BV
709,BKF-BL,2010,DISTRICT4,,331.542816655667,12TH AVE NE ,12TH AVE NE AND NE 61ST ST,12TH AVE NE AND NE 62ND ST
710,BKF-BL,2010,DISTRICT4,,300.043844023596,12TH AVE NE ,12TH AVE NE AND NE 63RD ST,12TH AVE NE AND NE 64TH ST
711,BKF-BL,2010,DISTRICT4,,304.729770866017,12TH AVE NE ,12TH AVE NE AND NE 64TH ST,12TH AVE NE AND NE 65TH ST
712,BKF-BL,2010,DISTRICT4,,264.000173142471,12TH AVE NE ,12TH AVE NE AND NE 66TH ST,12TH AVE NE AND NE 67TH ST
713,BKF-BL,2010,DISTRICT4,,263.904353196923,12TH AVE NE ,12TH AVE NE AND NE 68TH ST,12TH AVE NE AND NE 69TH ST
714,BKF-BL,2010,DISTRICT4,,256.11660615714,12TH AVE NE ,12TH AVE NE AND NE 70TH ST,12TH AVE NE AND NE 71ST ST
715,BKF-BL,2010,DISTRICT4,,261.82148311356,12TH AVE NE ,12TH AVE NE AND NE 72ND ST,12TH AVE NE AND NE 73RD ST
716,BKF-NGW,2015,DISTRICT1,,653.458570351307,17TH AVE SW ,17TH AVE SW AND SW THISTLE ST,17TH AVE SW AND SW CLOVERDALE ST
717,BKF-NGW,2015,DISTRICT1,,669.457555549411,17TH AVE SW ,17TH AVE SW AND SW TRENTON ST,17TH AVE SW AND SW HENDERSON ST
718,BKF-NGW,2015,DISTRICT1,,669.592184170697,17TH AVE SW ,17TH AVE SW AND SW BARTON ST,17TH AVE SW AND SW CAMBRIDGE ST
719,BKF-NGW,2012,DISTRICT2,,175.330500909527,S HANFORD ST ,BEACON AVE S AND S HANFORD ST,18TH AVE S AND S HANFORD ST
720,BKF-SHW,2000,DISTRICT2,,348.856103856432,S HENDERSON ST ,M L KING JR ER WAY S AND S HENDERSON ST,CHIEF SEALTH TRL AND S HENDERSON ST
721,BKF-BL,2007,DISTRICT2,,533.938320304241,S HENDERSON ST ,RENTON AVE S AND S HENDERSON ST,46TH AVE S AND S HENDERSON ST
722,BKF-BL,2007,DISTRICT2,,353.911882802688,S HENDERSON ST ,48TH AVE S AND S HENDERSON ST,50TH AVE S AND S HENDERSON ST
723,BKF-BL,2007,DISTRICT2,,902.915524866741,S HENDERSON ST ,RAINIER AVE S AND S HENDERSON ST,53RD AVE S AND S HENDERSON ST
724,BKF-BL,2007,DISTRICT2,,438.926791784321,S HENDERSON ST ,53RD AVE S AND S HENDERSON ST,S HENDERSON ST AND SEWARD PARK AVE S
725,BKF-SHW,2000,DISTRICT6,,276.248306540626,N 63RD ST ,N 63RD ST AND WHITMAN PL N,N 63RD ST AND WEST GREEN LAKE WAY N
726,BKF-NGW,2015,DISTRICT3,,71.4895775240738,24TH AVE S ,24TH AVE S AND S JUDKINS N ST,24TH AVE S AND S JUDKINS S ST
727,BKF-NGW,2015,DISTRICT3,,83.5700997821249,24TH AVE S ,24TH AVE S AND S JUDKINS S ST,24TH AVE S AND S WADSWORTH PL
728,BKF-NGW,2015,DISTRICT3,,157.499924699986,24TH AVE S ,24TH AVE S AND S WADSWORTH PL,24TH AVE S AND S IRVING ST
729,BKF-NGW,2015,DISTRICT3,,223.542569241777,24TH AVE S ,24TH AVE S AND S GRAND ST,24TH AVE S AND S HOLGATE ST
730,BKF-NGW,2015,DISTRICT3,,302.768270860129,24TH AVE S ,24TH AVE S AND S HOLGATE ST,24TH AVE S AND S PLUM ST
731,BKF-NGW,2015,DISTRICT3,,360.191093219535,24TH AVE S ,24TH AVE S AND S PLUM ST,24TH AVE S AND S HILL ST
732,BKF-BL,2008,DISTRICT3,,306.394267245533,14TH AVE S ,14TH AVE S AND E YESLER WAY,14TH AVE S AND S WASHINGTON ST
733,BKF-BL,2008,DISTRICT3,,292.12112631968,14TH AVE S ,14TH AVE S AND S MAIN ST,14TH AVE S AND S JACKSON ST
734,BKF-BL,2009,DISTRICT2,,497.118831917389,14TH AVE S ,14TH AVE S AND GOLF DR S,14TH AVE S AND S JUDKINS ST
735,BKF-SHW,2009,DISTRICT2,,242.971493019919,14TH AVE S ,14TH AVE S AND S MASSACHUSETTS ST,14TH AVE S AND S STATE ST
736,BKF-BL,2009,DISTRICT2,,303.345377102994,14TH AVE S ,14TH AVE S AND S HOLGATE ST,14TH AVE S AND S PLUM ST
737,BKF-BL,2009,DISTRICT2,,309.959570838766,14TH AVE S ,14TH AVE S AND S HILL ST,14TH AVE S AND S WALKER ST
738,BKF-BL,2009,DISTRICT2,,406.529085901963,14TH AVE S ,14TH AVE S AND S COLLEGE ST,14TH AVE S AND BEACON AVE S
739,BKF-NGW,2019,DISTRICT6,,661.801028763044,1ST AVE NW ,1ST AVE NW AND NW 97TH ST,1ST AVE NW AND NW 100TH ST
740,BKF-SHW,2008,DISTRICT2,,333.072779066818,1ST AVE S ,1ST AVE S AND S JACKSON ST,1ST AVE S AND S KING ST
741,BKF-SHW,2008,DISTRICT2,,664.984887718394,1ST AVE S ,1ST AVE S AND S KING ST,1ST AVE S AND RAILROAD N WAY S
742,BKF-SHW,2008,DISTRICT2,,286.312704502128,1ST AVE S ,1ST AVE S AND RAILROAD N WAY S,1ST AVE S AND RAILROAD S WAY S
743,BKF-SHW,2008,DISTRICT2,,1199.35787332334,1ST AVE S ,1ST AVE S AND RAILROAD S WAY S,1ST AVE S AND S ROYAL BROUGHAM WAY
744,BKF-SHW,2008,DISTRICT2,,760.007189126093,1ST AVE S ,1ST AVE S AND S ROYAL BROUGHAM WAY,1ST AVE S AND S ATLANTIC ST
745,BKF-SHW,2008,DISTRICT2,,760.015925249153,1ST AVE S ,1ST AVE S AND S ATLANTIC ST,1ST AVE S AND S MASSACHUSETTS ST
746,BKF-SHW,2008,DISTRICT2,,775.059822778674,1ST AVE S ,1ST AVE S AND S MASSACHUSETTS ST,1ST AVE S AND S HOLGATE ST
747,BKF-SHW,2008,DISTRICT2,,775.09321290804,1ST AVE S ,1ST AVE S AND S HOLGATE ST,1ST AVE S AND S WALKER ST
748,BKF-SHW,2008,DISTRICT2,,760.048029785014,1ST AVE S ,1ST AVE S AND S WALKER ST,1ST AVE S AND S STACY ST
749,BKF-SHW,2009,DISTRICT2,,760.1902771738,1ST AVE S ,1ST AVE S AND S STACY ST,1ST AVE S AND S LANDER ST
750,BKF-SHW,2009,DISTRICT2,,760.025040038484,1ST AVE S ,1ST AVE S AND S LANDER ST,1ST AVE S AND S FOREST ST
751,BKF-SHW,2009,DISTRICT2,,784.96081221868,1ST AVE S ,1ST AVE S AND S FOREST ST,1ST AVE S AND S HANFORD ST
752,BKF-NGW,2012,DISTRICT4,,632.820317556989,39TH AVE NE ,39TH AVE NE AND NE 52ND N PL,39TH AVE NE AND NE 55TH ST
753,BKF-NGW,2012,DISTRICT4,,667.259871936186,39TH AVE NE ,39TH AVE NE AND NE 57TH ST,39TH AVE NE AND NE 60TH ST
754,BKF-NGW,2012,DISTRICT4,,667.599022668425,39TH AVE NE ,39TH AVE NE AND NE 62ND ST,39TH AVE NE AND NE 65TH ST
755,BKF-NGW,2012,DISTRICT4,,661.978722202097,39TH AVE NE ,39TH AVE NE AND NE 68TH ST,39TH AVE NE AND NE 70TH ST
756,BKF-NGW,2012,DISTRICT4,,678.993929796159,39TH AVE NE ,39TH AVE NE AND NE 73RD ST,39TH AVE NE AND NE 75TH ST
757,BKF-NGW,2014,DISTRICT4,,661.371586040013,39TH AVE NE ,39TH AVE NE AND NE 77TH ST,39TH AVE NE AND NE 80TH ST
758,BKF-NGW,2017,DISTRICT2,,293.942246564791,39TH AVE S ,39TH AVE S AND S ANGELINE ST,39TH AVE S AND S EDMUNDS ST
759,BKF-NGW,2017,DISTRICT2,,294.134504133965,39TH AVE S ,39TH AVE S AND S EDMUNDS ST,39TH AVE S AND S FERDINAND ST
760,BKF-NGW,2017,DISTRICT2,,271.541757601659,39TH AVE S ,39TH AVE S AND S MEAD ST,39TH AVE S AND S JUNEAU ST
761,BKF-NGW,2017,DISTRICT2,,1351.69031776443,39TH AVE S ,39TH AVE S AND S JUNEAU ST,39TH AVE S AND S GRAHAM ST
762,BKF-NGW,2017,DISTRICT2,,256.555331625206,39TH AVE S ,39TH AVE S AND S EDDY ST,39TH AVE S AND S ANGEL PL
763,BKF-BL,2011,DISTRICT6,,264.472491267805,20TH AVE NW ,20TH AVE NW AND NW 62ND ST,20TH AVE NW AND NW 63RD ST
764,BKF-BL,2011,DISTRICT6,,266.5890565892,20TH AVE NW ,20TH AVE NW AND NW 63RD ST,20TH AVE NW AND NW 64TH ST
765,BKF-SHW,2011,DISTRICT6,,256.357744094914,20TH AVE NW ,20TH AVE NW AND NW 64TH ST,20TH AVE NW AND NW 65TH ST
766,BKF-SHW,2009,DISTRICT3,,306.045507437787,20TH AVE S ,20TH AVE S AND E YESLER WAY,20TH AVE S AND S WASHINGTON ST
767,BKF-PBL,2008,DISTRICT7,,426.151324469263,WESTERN AVE ,UNIVERSITY ST AND WESTERN AVE,UNION ST AND WESTERN AVE
768,BKF-PBL,2008,DISTRICT7,,427.842997150576,WESTERN AVE ,PIKE ST AND WESTERN AVE,PINE ST AND WESTERN AVE
769,BKF-BL,2008,DISTRICT7,,424.559161972417,WESTERN AVE ,VIRGINIA ST AND WESTERN AVE,LENORA ST AND WESTERN AVE
770,BKF-BL,2011,DISTRICT7,,425.991076749314,WESTERN AVE ,BLANCHARD ST AND WESTERN AVE,BELL ST AND WESTERN AVE
771,BKF-SHW,2011,DISTRICT7,,305.646646959916,WESTERN AVE ,BATTERY ST AND WESTERN AVE,WALL ST AND WESTERN AVE
772,BKF-SHW,2011,DISTRICT7,,306.613378753635,WESTERN AVE ,WALL ST AND WESTERN AVE,VINE ST AND WESTERN AVE
773,BKF-SHW,2011,DISTRICT7,,306.1509530148,WESTERN AVE ,VINE ST AND WESTERN AVE,CEDAR ST AND WESTERN AVE
774,BKF-SHW,2011,DISTRICT7,,305.802388685543,WESTERN AVE ,CEDAR ST AND WESTERN AVE,CLAY ST AND WESTERN AVE
775,BKF-SHW,2011,DISTRICT7,,312.950273276491,WESTERN AVE ,CLAY ST AND WESTERN AVE,BROAD ST AND WESTERN AVE
776,BKF-BL,2011,DISTRICT2,,275.161884001845,WILSON AVE S ,S FARRAR ST AND WILSON AVE S,S DAWSON ST AND WILSON AVE S
777,BKF-PBL,2019,DISTRICT3,,156.077539565954,E PIKE ST ,BELLEVUE AVE AND E PIKE ST,CRAWFORD PL AND E PIKE ST
778,BKF-SHW,2009,DISTRICT1,,260.160333178578,2ND AVE S ,2ND AVE S AND S AUSTIN ST,2ND AVE S AND S HOLDEN ST
779,BKF-PBL,2016,DISTRICT7,,360.403215710822,2ND AV ET S ,2ND AV ET S AND S WASHINGTON ST,2ND AV ET S AND YESLER WAY
780,BKF-SHW,2010,DISTRICT4,,663.438372461922,20TH AVE NE ,20TH AVE NE AND NE 45TH ST,20TH AVE NE AND NE 47TH ST
781,BKF-SHW,2010,DISTRICT4,,573.292425773357,20TH AVE NE ,20TH AVE NE AND NE 50TH ST,20TH AVE NE AND NE 52ND ST
782,BKF-BL,2010,DISTRICT4,,192.242728808202,20TH AVE NE ,20TH AVE NE AND NE 54TH ST,20TH AVE NE AND NE 55TH ST
783,BKF-BL,2009,DISTRICT2,,1100.17873544095,15TH AVE S ,15TH AVE S AND GOLF DR S,15TH AVE S AND S ATLANTIC ST
784,BKF-BL,2009,DISTRICT2,,553.717999337077,15TH AVE S ,15TH AVE S AND S ATLANTIC ST,15TH AVE S AND S MASSACHUSETTS ST
785,BKF-BL,2009,DISTRICT2,,290.924760717427,15TH AVE S ,15TH AVE S AND S STATE ST,15TH AVE S AND S GRAND ST
786,BKF-BL,2009,DISTRICT2,,303.131247503154,15TH AVE S ,15TH AVE S AND S HOLGATE ST,15TH AVE S AND S PLUM ST
787,BKF-BL,2009,DISTRICT2,,309.93384184154,15TH AVE S ,15TH AVE S AND S HILL ST,15TH AVE S AND S WALKER ST
788,BKF-BL,2010,DISTRICT2,,717.483511821025,15TH AVE S ,15TH AVE S AND S COLLEGE ST,15TH AVE S AND S BAYVIEW ST
789,BKF-BL,2010,DISTRICT2,,407.976103526163,15TH AVE S ,15TH AVE S AND BEACON AVE S,15TH AVE S AND S LANDER ST
790,BKF-BL,2010,DISTRICT2,,321.027243431893,15TH AVE S ,15TH AVE S AND S MCCLELLAN ST,15TH AVE S AND S FOREST ST
791,BKF-BL,2010,DISTRICT2,,319.79405006513,15TH AVE S ,15TH AVE S AND S STEVENS ST,15TH AVE S AND S WINTHROP ST
792,BKF-BL,2010,DISTRICT2,,729.118217737099,15TH AVE S ,15TH AVE S AND S HANFORD ST,15TH AVE S AND S HINDS ST
793,BKF-BL,2010,DISTRICT2,,206.799596454283,15TH AVE S ,15TH AVE S AND S SPOKANE ST,15TH AVE S AND SPOKANE TURN RD
794,BKF-BL,2010,DISTRICT2,,255.753663225283,15TH AVE S ,15TH AVE S AND 15TH AVS TURN RD,15TH AVE S AND S COLUMBIAN N WAY
795,BKF-SHW,2009,DISTRICT3,,305.579531975391,20TH AVE S ,20TH AVE S AND S WASHINGTON ST,20TH AVE S AND S MAIN ST
796,BKF-SHW,2009,DISTRICT3,,270.789755052492,20TH AVE S ,20TH AVE S AND S MAIN ST,20TH AVE S AND S JACKSON ST
797,BKF-SHW,2009,DISTRICT3,,168.817805450592,20TH AVE S ,20TH AVE S AND S JACKSON ST,20TH AVE S AND S JACKSON PL
798,BKF-SHW,2009,DISTRICT3,,172.27132255728,20TH AVE S ,20TH AVE S AND S JACKSON PL,20TH AVE S AND S KING ST
799,BKF-SHW,2009,DISTRICT3,,306.199218449845,20TH AVE S ,20TH AVE S AND S KING ST,20TH AVE S AND S WELLER ST
800,BKF-SHW,2009,DISTRICT3,,306.020697767731,20TH AVE S ,20TH AVE S AND S WELLER ST,20TH AVE S AND S LANE ST
801,BKF-SHW,2009,DISTRICT3,,280.418868995689,20TH AVE S ,20TH AVE S AND S LANE ST,20TH AVE S AND S DEARBORN ST
802,BKF-SHW,2009,DISTRICT3,,249.744844692404,20TH AVE S ,20TH AVE S AND S DEARBORN ST,20TH AVE S AND S NYE PL
803,BKF-SHW,2009,DISTRICT3,,260.019670342637,20TH AVE S ,20TH AVE S AND S NYE PL,20TH AVE S AND S CHARLES ST
804,BKF-SHW,2009,DISTRICT3,,259.978709404526,20TH AVE S ,20TH AVE S AND S CHARLES ST,20TH AVE S AND S INGERSOLL PL
805,BKF-SHW,2009,DISTRICT3,,263.21960847766,20TH AVE S ,20TH AVE S AND S INGERSOLL PL,20TH AVE S AND S NORMAN ST
806,BKF-SHW,2009,DISTRICT3,,369.763496915479,20TH AVE S ,20TH AVE S AND S NORMAN ST,20TH AVE S AND S JUDKINS ST
807,BKF-PBL,2017,DISTRICT7,,683.583537051238,20TH AVE W ,20TH AVE W AND W DRAVUS ST,20TH AVE W AND GILMAN AVE W
808,BKF-BL,2011,DISTRICT6,,124.931986612863,NE 65TH ST ,HILLMAN PL NE AND NE 65TH ST,NE 65TH ST AND NE RAVENNA EB BV
809,BKF-PBL,2019,DISTRICT6,,117.916649054006,NE 65TH ST ,NE 65TH ST AND NE RAVENNA EB BV,NE 65TH ST AND NE RAVENNA WB BV
810,BKF-PBL,2019,DISTRICT6,,135.812735716239,NE 65TH ST ,NE 65TH ST AND NE RAVENNA WB BV,NE 65TH ST AND OSWEGO PL NE
811,BKF-PBL,2019,DISTRICT4,DISTRICT6,307.466394894282,NE 65TH ST ,NE 65TH ST AND OSWEGO PL NE,8TH AVE NE AND NE 65TH ST
812,BKF-PBL,2019,DISTRICT4,,174.980760517672,NE 65TH ST ,8TH AVE NE AND NE 65TH ST,NE 65TH ST AND WEEDIN PL NE
813,BKF-PBL,2019,DISTRICT4,,158.072203311954,NE 65TH ST ,NE 65TH ST AND WEEDIN PL NE,9TH AVE NE AND NE 65TH ST
814,BKF-PBL,2019,DISTRICT4,,329.665062346076,NE 65TH ST ,9TH AVE NE AND NE 65TH ST,NE 65TH ST AND ROOSEVELT WAY NE
815,BKF-PBL,2019,DISTRICT4,,322.554769458099,NE 65TH ST ,12TH AVE NE AND NE 65TH ST,BROOKLYN AVE NE AND NE 65TH ST
816,BKF-PBL,2019,DISTRICT2,,360.87449280992,WILSON AVE S ,S MAYFLOWER ST AND WILSON AVE S,52ND N AVE S AND WILSON AVE S
817,BKF-PBL,2019,DISTRICT2,,194.809032437591,WILSON AVE S ,52ND TER S AND WILSON AVE S,S LUCILE ST AND WILSON AVE S
818,BKF-PBL,2019,DISTRICT2,,237.928840096641,WILSON AVE S ,52ND S AVE S AND WILSON AVE S,S FINDLAY ST AND WILSON AVE S
819,BKF-PBL,2019,DISTRICT2,,487.55999302329,WILSON AVE S ,S ORCAS ST AND WILSON AVE S,55TH AVE S AND WILSON AVE S
820,BKF-PBL,2019,DISTRICT2,,984.141342127132,WILSON AVE S ,S HAWTHORN RD AND WILSON AVE S,S UPLAND RD AND WILSON AVE S
821,BKF-PBL,2019,DISTRICT2,,559.810852297976,WILSON AVE S ,S GRAHAM ST AND WILSON AVE S,SEWARD PARK N AVE S AND WILSON AVE S
822,BKF-BL,2000,DISTRICT6,,269.566193586962,WOODLAND PL N ,N 63RD ST AND WOODLAND PL N,N 64TH ST AND WOODLAND PL N
823,BKF-NGW,2017,DISTRICT2,,385.8721768242,36TH AVE S ,36TH AVE S AND YORK RD S,36TH AVE S AND S HINDS ST
824,BKF-NGW,2017,DISTRICT2,,318.600418538698,36TH AVE S ,36TH AVE S AND S HINDS ST,36TH AVE S AND S SPOKANE E ST
825,BKF-NGW,2017,DISTRICT2,,663.50859935636,36TH AVE S ,36TH AVE S AND S SPOKANE W ST,36TH AVE S AND S CHARLESTOWN ST
826,BKF-PBL,2009,DISTRICT3,DISTRICT2,934.410822780651,12TH AVE S ,12TH AVE S AND XW S LANE ST,12TH AVE S AND GOLF DR S
827,BKF-BL,2009,DISTRICT2,,565.988035240588,12TH AVE S ,12TH AVE S AND S JUDKINS ST,12TH AVE S AND S ATLANTIC ST
